sku_id,unit_cost,annual_demand,weight_kg_x,volume_cu_m_x,pick_frequency_x,avg_daily_demand,demand_std,pick_frequency_y,volume_cu_m_y,weight_kg_y,abc_class,abc_priority
SKU_00934,-1.0905146901466916,1.066373967768874,27.51,0.174,134,112.47123287671234,33.52934371501111,134,0.174,27.51,B,0.07809727621999978
SKU_00023,-0.42409228480908867,-0.4151981013400251,17.3,0.182,146,53.65205479452055,15.812153741064348,146,0.182,17.3,B,0.07809727621999978
SKU_00167,-1.0396876207347232,0.8355376895298943,9.73,0.052,126,102.69589041095892,28.99067886557431,126,0.052,9.73,B,0.07809727621999978
SKU_00589,-1.1582149635539254,1.3452079830387795,22.15,0.005,137,122.13424657534246,36.2571107810838,137,0.005,22.15,B,0.07809727621999978
SKU_00987,-0.1897345457109111,-0.6512044415008221,25.99,0.103,136,44.0,13.046409130821836,136,0.103,25.99,B,0.07809727621999978
SKU_00637,-0.8482044163786143,0.2040216123500707,25.33,0.091,143,78.7095890410959,21.70501641252573,143,0.091,25.33,B,0.07809727621999978
SKU_00389,1.0836391361285223,-1.1717737844665113,6.86,0.121,120,23.78082191780822,7.024381743828764,120,0.121,6.86,C,-1.0703920799564663
SKU_00213,-0.9105107967053943,0.3547219308008816,10.34,0.153,132,84.21917808219177,24.488193261502676,132,0.153,10.34,C,-1.0703920799564663
SKU_00430,-1.1887112052011064,1.4909478366727116,13.29,0.188,136,127.83835616438355,39.24008459532957,136,0.188,13.29,C,-1.0703920799564663
SKU_00951,0.5982579113630729,-1.0450374016803403,10.28,0.157,134,28.553424657534247,8.478189247111082,134,0.157,10.28,C,-1.0703920799564663
SKU_00579,-0.794196333098686,0.07910173780670038,25.16,0.084,129,72.5013698630137,22.759568046840425,129,0.084,25.16,C,-1.0703920799564663
SKU_00478,1.6397633432183847,-1.2788779050901058,10.17,0.059,129,19.27671232876712,5.86549138278486,129,0.059,10.17,C,-1.0703920799564663
SKU_00286,-0.0844153256912817,-0.7423093164474411,11.27,0.142,126,40.66849315068493,12.27264532497446,126,0.142,11.27,C,-1.0703920799564663
SKU_00659,0.27566161366670316,-0.9340208017645598,26.48,0.022,119,33.24383561643835,9.687323005137722,119,0.022,26.48,C,-1.0703920799564663
SKU_00282,-0.3925587560310512,-0.5039275424306741,29.46,0.127,111,49.04931506849315,14.356442855131538,111,0.127,29.46,C,-1.0703920799564663
SKU_00980,-0.5340447206798772,-0.35371628389138643,8.14,0.157,142,55.28493150684932,16.386838655089427,142,0.157,8.14,C,-1.0703920799564663
SKU_00511,-0.24650872800645665,-0.6410040490604798,20.48,0.185,145,44.84657534246576,12.909597781799857,145,0.185,20.48,C,-1.0703920799564663
SKU_00177,-0.3543865896155321,-0.5506676968319687,3.41,0.103,147,48.88219178082192,14.32529598552885,147,0.103,3.41,C,-1.0703920799564663
SKU_00582,0.00811068638111764,-0.8190917225565933,8.11,0.136,150,37.53150684931507,11.57665418735986,150,0.136,8.11,C,-1.0703920799564663
SKU_00944,-0.9715724324751467,0.4557477353812583,5.75,0.099,120,88.61369863013698,25.53141415071443,120,0.099,5.75,C,-1.0703920799564663
SKU_00600,-1.0999194267997905,0.9207738455382343,4.21,0.155,139,104.7095890410959,31.142494925989205,139,0.155,4.21,C,-1.0703920799564663
SKU_00223,-0.41945906895792956,-0.516712965831925,13.07,0.074,126,49.345205479452055,13.627753689832351,126,0.074,13.07,C,-1.0703920799564663
SKU_00806,1.520198713268326,-1.2808341447361988,4.52,0.116,149,19.21917808219178,5.921757645185209,149,0.116,4.52,C,-1.0703920799564663
SKU_00747,0.18244407684039932,-0.9296192625608505,17.45,0.094,128,33.0027397260274,10.37868129582526,128,0.094,17.45,C,-1.0703920799564663
SKU_00022,-0.6781584793935395,-0.22264822760315225,27.99,0.049,124,60.43013698630137,17.02466443595902,124,0.049,27.99,C,-1.0703920799564663
SKU_00622,-0.41005433230483074,-0.5467552175397826,18.16,0.082,138,48.00547945205479,14.47904786358474,138,0.082,18.16,C,-1.0703920799564663
SKU_00629,-0.8140430935357403,0.009445633265458643,14.15,0.042,152,69.66027397260274,21.05643085008741,152,0.042,14.15,C,-1.0703920799564663
SKU_00556,-1.2194149042744586,1.4807474442323691,16.03,0.148,153,126.87945205479453,41.01951746285839,153,0.148,16.03,C,-1.0703920799564663
SKU_00531,1.7439069711563768,-1.3219151773041529,26.24,0.162,129,17.624657534246577,5.467078815533223,129,0.162,26.24,C,-1.0703920799564663
SKU_00235,0.7947892464226837,-1.1504647454644263,24.47,0.093,131,24.542465753424658,7.224536903068351,131,0.093,24.47,C,-1.0703920799564663
SKU_00317,-1.084982492115457,0.7433848290585825,6.84,0.16,122,98.0931506849315,30.098228968228923,122,0.16,6.84,C,-1.0703920799564663
SKU_00946,-1.209595252769017,1.3525438817116284,21.48,0.181,125,122.72054794520548,35.45990987707299,125,0.181,21.48,C,-1.0703920799564663
SKU_00715,1.5036712716500125,-1.2966936590098816,16.32,0.093,133,18.405479452054795,5.628125271255497,133,0.093,16.32,C,-1.0703920799564663
SKU_00215,-0.866045755029346,0.07602764693426844,22.77,0.178,156,73.3972602739726,20.67244524659045,156,0.178,22.77,C,-1.0703920799564663
SKU_00942,0.5516491429499211,-1.1037245910631317,12.13,0.034,141,26.435616438356163,7.559968491253125,141,0.034,12.13,C,-1.0703920799564663
SKU_00703,-1.21803185476665,1.3378720843659304,2.62,0.128,145,123.24109589041096,37.17366370861235,145,0.128,2.62,C,-1.0703920799564663
SKU_00885,-1.0670028485139444,0.5778729818587814,21.72,0.055,129,91.06301369863014,27.404857929670364,129,0.055,21.72,C,-1.0703920799564663
SKU_00482,-0.12224172972984855,-0.8294318464002279,22.81,0.16,151,36.87945205479452,11.314035809221124,151,0.16,22.81,C,-1.0703920799564663
SKU_00158,-0.8647318579969278,-0.004108312853900331,29.28,0.157,146,68.59178082191781,20.013194503565447,146,0.157,29.28,C,-1.0703920799564663
SKU_00892,1.1637177026306436,-1.26197040529173,17.35,0.156,150,20.15890410958904,5.749052373333298,150,0.156,17.35,C,-1.0703920799564663
SKU_00997,-1.2098027101951885,1.2017736975591713,21.62,0.046,127,115.26027397260276,35.1543798551711,127,0.046,21.62,C,-1.0703920799564663
SKU_00130,-0.2493439794974644,-0.7631292955380029,3.26,0.191,141,39.48767123287672,11.698970852707262,141,0.191,3.26,C,-1.0703920799564663
SKU_00902,-1.0571140445331124,0.48991206348624045,4.44,0.057,158,88.87671232876713,24.82175202875309,158,0.057,4.44,C,-1.0703920799564663
SKU_00870,-0.40030383327477975,-0.6601472513115332,29.84,0.032,132,44.25205479452055,13.210345071952734,132,0.032,29.84,C,-1.0703920799564663
SKU_00319,-0.8215807133532975,-0.12811993327587032,13.91,0.169,152,64.84931506849315,19.003665951192808,152,0.169,13.91,C,-1.0703920799564663
SKU_00625,-0.41537907290989395,-0.6625226851675033,14.14,0.083,127,44.00547945205479,13.068709908951591,127,0.083,14.14,C,-1.0703920799564663
SKU_00418,0.6239134797329234,-1.1668133196496326,22.55,0.123,135,24.145205479452056,6.986506639683637,135,0.123,22.55,C,-1.0703920799564663
SKU_00049,-1.0454272761921293,0.37889546357045994,11.01,0.069,133,83.57534246575342,26.02498683546719,133,0.069,11.01,C,-1.0703920799564663
SKU_00927,0.17587459167830827,-1.0289682903017188,15.84,0.103,144,29.068493150684933,9.31902338761908,144,0.103,15.84,C,-1.0703920799564663
SKU_00866,-1.146804805114504,0.7375859758219495,15.9,0.197,122,97.3945205479452,28.31820702329156,122,0.197,15.9,C,-1.0703920799564663
SKU_00811,1.1933841145731394,-1.2987896300592672,17.83,0.006,136,18.627397260273973,5.551785681300328,136,0.006,17.83,C,-1.0703920799564663
SKU_00445,1.564317992567422,-1.354961654182796,18.44,0.103,137,16.12876712328767,4.838873025525455,137,0.103,18.44,C,-1.0703920799564663
SKU_00326,0.21944065117428113,-1.0541199428943437,27.13,0.086,121,28.304109589041097,8.121543023764543,121,0.086,27.13,C,-1.0703920799564663
SKU_00350,0.04406997358414293,-0.9822281359004242,1.49,0.005,132,31.22465753424657,9.509044000751029,132,0.005,1.49,C,-1.0703920799564663
SKU_00887,-0.862864741161386,-0.12385812547545333,20.65,0.166,143,63.88219178082192,17.89698346540336,143,0.166,20.65,C,-1.0703920799564663
SKU_00958,-1.1089784010759371,0.5530706577743874,26.01,0.068,114,91.28219178082192,26.83598608266617,114,0.068,26.01,C,-1.0703920799564663
SKU_00730,-1.1158936486149804,0.5787812359801817,15.4,0.086,127,90.9013698630137,26.35672700768976,127,0.086,15.4,C,-1.0703920799564663
SKU_00973,-0.942390087860384,0.044168886983610246,7.7,0.041,116,70.86849315068493,21.116480183982592,116,0.041,7.7,C,-1.0703920799564663
SKU_00636,0.14503258765417487,-1.0312039927543966,25.02,0.196,120,28.83013698630137,8.27339647707624,120,0.196,25.02,C,-1.0703920799564663
SKU_00767,1.3230450059302015,-1.3283428218556013,11.31,0.084,142,17.378082191780823,5.229834284332301,142,0.084,11.31,C,-1.0703920799564663
SKU_00380,-1.2736995974559486,1.3536617329379672,20.54,0.022,134,123.89041095890413,34.731925350704536,134,0.022,20.54,C,-1.0703920799564663
SKU_00413,0.2847205879428499,-1.097995603528145,19.82,0.051,139,26.375342465753423,7.933372632411933,139,0.051,19.82,C,-1.0703920799564663
SKU_00366,1.612033200586821,-1.3768994844996967,14.88,0.196,127,15.46027397260274,4.770753958372434,127,0.196,14.88,C,-1.0703920799564663
SKU_00604,-1.2652629954583157,1.2461384181044959,28.45,0.172,111,117.84931506849315,34.31739027998024,111,0.172,28.45,C,-1.0703920799564663
SKU_00405,1.387218503092523,-1.3504902492774404,14.97,0.129,127,16.63013698630137,5.10146189270503,127,0.129,14.97,C,-1.0703920799564663
SKU_00262,-1.1986691616573288,0.8263154169125985,5.09,0.055,139,101.14246575342466,29.82709291777082,139,0.055,5.09,C,-1.0703920799564663
SKU_00519,-1.1632630942574271,0.6536074024432408,6.54,0.09,132,95.88219178082193,27.20828969542065,132,0.09,6.54,C,-1.0703920799564663
SKU_00097,-0.2146985893268575,-0.8948261431410527,11.21,0.013,140,34.87123287671233,10.059841273244436,140,0.013,11.21,C,-1.0703920799564663
SKU_00479,0.1123926192698907,-1.0590105420095763,8.97,0.154,145,27.827397260273973,8.366620956462254,145,0.154,8.97,C,-1.0703920799564663
SKU_00087,0.5042105448320839,-1.1910567181208571,17.51,0.196,127,23.186301369863013,6.984152293626985,127,0.196,17.51,C,-1.0703920799564663
SKU_00316,-0.2783188666860558,-0.8704430132665358,25.6,0.026,146,35.45753424657534,10.342831007225064,146,0.026,25.6,C,-1.0703920799564663
SKU_00787,-0.3060490093176196,-0.8597535609146703,5.4,0.188,136,35.556164383561644,10.86810266685494,136,0.188,5.4,C,-1.0703920799564663
SKU_00790,-1.1532359853258143,0.5372810092023507,7.13,0.167,135,92.36164383561643,26.4101349496668,135,0.167,7.13,C,-1.0703920799564663
SKU_00588,-1.2398840369900268,0.9581519959189406,14.7,0.116,146,108.013698630137,32.88094288852729,146,0.116,14.7,C,-1.0703920799564663
SKU_00729,-1.1179682228766934,0.39349739521451166,15.82,0.157,150,85.15068493150685,24.79325016310809,150,0.157,15.82,C,-1.0703920799564663
SKU_00028,0.34972391480985676,-1.1642282886887239,26.96,0.148,119,23.687671232876717,7.299027957364212,119,0.148,26.96,C,-1.0703920799564663
SKU_00644,-1.2682365519001044,1.1004684301722099,8.41,0.015,159,111.97260273972604,32.35193346581261,159,0.015,8.41,C,-1.0703920799564663
SKU_00493,-1.034224575178879,0.09971211979232357,2.71,0.1,149,72.64931506849315,21.13984781729451,149,0.1,2.71,C,-1.0703920799564663
SKU_00135,-0.5718019722430535,-0.6672036871777973,22.41,0.036,136,43.53424657534247,12.693212463019016,136,0.036,22.41,C,-1.0703920799564663
SKU_00555,-0.2970591875168632,-0.8886080956945427,18.88,0.086,139,35.32328767123288,10.441602658816324,139,0.086,18.88,C,-1.0703920799564663
SKU_00011,1.641907069955488,-1.408828110152001,16.02,0.137,130,14.027397260273972,4.266443956190113,130,0.137,16.02,C,-1.0703920799564663
SKU_00156,0.6225995827005053,-1.2454820997032316,23.5,0.121,129,20.85753424657534,5.953250054470183,129,0.121,23.5,C,-1.0703920799564663
SKU_00206,-1.3308195421284463,1.5260902846007403,21.87,0.066,139,130.83561643835617,38.354768783345655,139,0.066,21.87,C,-1.0703920799564663
SKU_00084,-0.6136392198542655,-0.6366723755584166,4.1,0.17,138,44.8027397260274,12.92346418493178,138,0.17,4.1,C,-1.0703920799564663
SKU_00520,0.35553272274265296,-1.1799480715591144,10.88,0.161,124,23.263013698630136,6.5580147016254,124,0.161,10.88,C,-1.0703920799564663
SKU_00546,-1.2894663618449673,1.1699149376085132,3.91,0.093,99,114.9835616438356,34.141910589602524,99,0.093,3.91,C,-1.0703920799564663
SKU_00133,-0.5224962572896747,-0.739514688381594,1.53,0.092,128,40.37808219178082,12.039749260095618,128,0.092,1.53,C,-1.0703920799564663
SKU_00784,-1.056560824729989,0.10355473338286349,10.75,0.099,135,73.77260273972603,21.325455950666992,135,0.099,10.75,C,-1.0703920799564663
SKU_00294,-1.243272508284158,0.8442010365340207,22.04,0.025,145,102.26849315068492,30.042720849148655,145,0.025,22.04,C,-1.0703920799564663
SKU_00425,0.20291320955596734,-1.1427795182833465,23.97,0.011,117,24.8,7.364228957050973,117,0.011,23.97,C,-1.0703920799564663
SKU_00975,-0.78043499049599,-0.47032213993886135,5.57,0.048,139,50.77534246575343,14.978150577801523,139,0.048,5.57,C,-1.0703920799564663
SKU_00653,0.8734847634169964,-1.3166752496806893,1.44,0.076,156,17.945205479452056,5.646379786790223,156,0.076,1.44,C,-1.0703920799564663
SKU_00900,-0.9665934542470356,-0.16207466427591394,7.34,0.08,178,63.41917808219178,18.62888470833512,178,0.08,7.34,C,-1.0703920799564663
SKU_00123,-1.3014297400875123,1.1467893903636275,14.91,0.106,147,114.63013698630137,33.49016045809062,147,0.106,14.91,C,-1.0703920799564663
SKU_00587,-1.2369796330236287,0.7446424116882138,6.68,0.11,132,99.3890410958904,28.682266420996257,132,0.11,6.68,C,-1.0703920799564663
SKU_00047,0.10201974796132575,-1.12552268997674,0.63,0.088,149,25.663013698630134,7.436092314828197,149,0.088,0.63,C,-1.0703920799564663
SKU_00590,-1.2029566151315356,0.5528610606694488,15.8,0.189,139,91.82465753424655,27.604286679480488,139,0.189,15.8,C,-1.0703920799564663
SKU_00985,0.017930337886559237,-1.1016984857153926,15.01,0.123,140,26.85753424657534,8.039837585974697,140,0.123,15.01,C,-1.0703920799564663
SKU_00422,-1.3659489996267862,1.6280942090041635,10.38,0.155,122,132.19452054794522,38.57087058656066,122,0.155,10.38,C,-1.0703920799564663
SKU_00967,-0.6610778179721025,-0.6695092553321214,1.36,0.12,136,44.10958904109589,12.623196905117751,136,0.12,1.36,C,-1.0703920799564663
SKU_00372,-1.354884603564317,1.4868257602755868,9.33,0.121,140,125.27123287671232,37.59983589312758,140,0.121,9.33,C,-1.0703920799564663
SKU_00218,0.545563725115563,-1.2694460353678714,3.27,0.052,140,19.895890410958906,6.114305832401012,140,0.052,3.27,C,-1.0703920799564663
SKU_00330,-0.45963665715977114,-0.8539547076780373,1.81,0.192,132,36.55068493150685,11.080414402033384,132,0.192,1.81,C,-1.0703920799564663
SKU_00750,-1.278056203405546,0.8996045379394416,5.1,0.064,141,106.34520547945203,31.03031591517517,141,0.064,5.1,C,-1.0703920799564663
SKU_00562,-1.2113932171291684,0.5350453067496729,7.97,0.07,139,90.00821917808219,25.42900996193398,139,0.07,7.97,C,-1.0703920799564663
SKU_00346,0.4957739428344513,-1.2617608081867915,25.36,0.126,144,19.797260273972604,6.058550687196075,144,0.126,25.36,C,-1.0703920799564663
SKU_00014,-1.0558001475006942,-0.029329831148171413,6.44,0.018,149,67.02191780821917,20.42379461368034,149,0.018,6.44,C,-1.0703920799564663
SKU_00297,-0.9394165314185954,-0.2996402308172429,19.16,0.07,127,57.10958904109589,17.06963891337034,127,0.07,19.16,C,-1.0703920799564663
SKU_00283,-1.3564751104982968,1.4011704100573699,6.37,0.027,123,124.26575342465752,34.684655612230515,123,0.027,6.37,C,-1.0703920799564663
SKU_00038,0.6640219154593747,-1.3097585452177174,2.49,0.054,120,18.076712328767123,5.519160445091839,120,0.054,2.49,C,-1.0703920799564663
SKU_00919,-1.198530856706548,0.4110336863277029,22.81,0.112,159,83.58904109589041,26.27037964334449,159,0.112,22.81,C,-1.0703920799564663
SKU_00353,-1.120457711990749,0.06617658300215704,10.44,0.083,126,72.2931506849315,20.20252084672595,126,0.083,10.44,C,-1.0703920799564663
SKU_00676,-1.2946527974992497,0.8311361503261849,19.91,0.052,122,103.02739726027396,29.283838603775493,122,0.052,19.91,C,-1.0703920799564663
SKU_00805,0.8427119118682538,-1.3604111789111981,21.95,0.009,145,16.424657534246574,5.110638033056383,145,0.009,21.95,C,-1.0703920799564663
SKU_00837,-0.437715322461004,-0.9316453679085898,26.84,0.137,126,32.95068493150685,9.786331622088635,126,0.137,26.84,C,-1.0703920799564663
SKU_00708,-0.8065054737181832,-0.5866485331797515,14.05,0.093,136,46.54246575342466,12.383367054950874,136,0.093,14.05,C,-1.0703920799564663
SKU_00214,0.7596597889243435,-1.3484641439297014,12.46,0.165,137,16.526027397260275,4.9694126888169405,137,0.165,12.46,C,-1.0703920799564663
SKU_00287,0.1793322154478299,-1.2164179678184206,3.76,0.035,136,21.852054794520548,6.111601955177367,136,0.035,3.76,C,-1.0703920799564663
SKU_00867,-1.0554543851237421,-0.1467042099137543,23.82,0.034,147,64.22739726027397,18.742919983978407,147,0.034,23.82,C,-1.0703920799564663
SKU_00460,-1.275843324193052,0.6786891893342195,22.22,0.016,141,97.2082191780822,27.477772002794204,141,0.016,22.22,C,-1.0703920799564663
SKU_00809,-1.2905728014512143,0.7611307172767123,27.22,0.013,134,99.13698630136986,29.5375134309555,134,0.013,27.22,C,-1.0703920799564663
SKU_00694,-1.28510975589537,0.7235429697910672,19.17,0.112,125,97.02739726027396,31.08530119887399,125,0.112,19.17,C,-1.0703920799564663
SKU_00243,-0.4110916194356873,-0.9630150679477247,25.0,0.013,130,31.583561643835612,9.048814713508277,130,0.013,25.0,C,-1.0703920799564663
SKU_00933,0.12131328859525671,-1.2034928130138771,3.69,0.103,133,21.78356164383561,6.328876210910616,133,0.103,3.69,C,-1.0703920799564663
SKU_00284,0.30131718203655367,-1.2570798061764974,24.77,0.112,111,20.46575342465753,6.193940214321906,111,0.112,24.77,C,-1.0703920799564663
SKU_00454,-1.297557201465648,0.7821602934722125,24.63,0.164,127,99.33424657534246,28.375001666157114,127,0.164,24.63,C,-1.0703920799564663
SKU_00434,-1.3902906709642187,1.5185447888229526,10.76,0.148,134,129.06575342465754,38.570558361289926,134,0.148,10.76,C,-1.0703920799564663
SKU_00260,0.42703638229636093,-1.2907550743699563,5.43,0.164,121,18.95616438356164,5.4690182914125405,121,0.164,5.43,C,-1.0703920799564663
SKU_00830,-0.909335204623757,-0.470950931253677,15.72,0.183,155,50.58082191780822,15.421804329362525,155,0.183,15.72,C,-1.0703920799564663
SKU_00602,-1.0722584366436172,-0.13866965422444355,5.03,0.156,146,64.26301369863013,17.96017807225683,146,0.156,5.03,C,-1.0703920799564663
SKU_00650,-1.380609324409558,1.3825162677178398,17.29,0.01,153,124.51506849315068,37.17966355693436,153,0.01,17.29,C,-1.0703920799564663
SKU_00163,0.15582037381508246,-1.2280855399933326,2.17,0.162,131,21.75068493150685,6.670072640914373,131,0.162,2.17,C,-1.0703920799564663
SKU_00066,-1.1957647576909305,0.22379360591593975,19.03,0.142,140,77.93972602739726,22.234555942197517,140,0.142,19.03,C,-1.0703920799564663
SKU_00147,0.042548619125553404,-1.2044010671352776,10.71,0.171,130,21.98904109589041,6.29319276495468,130,0.171,10.71,C,-1.0703920799564663
SKU_00339,-1.3432669876987242,0.9592698471452795,1.18,0.163,141,107.06027397260274,31.241819763300203,141,0.163,1.18,C,-1.0703920799564663
SKU_00111,-1.126335672398936,-0.06475174188278482,28.69,0.186,154,68.0,19.60278630116721,154,0.186,28.69,C,-1.0703920799564663
SKU_00754,-1.2014352606729461,0.18585652992206386,16.0,0.082,159,77.11232876712329,21.766139301938598,159,0.082,16.0,C,-1.0703920799564663
SKU_00681,-0.7953719251803235,-0.6921457426654838,12.19,0.109,119,42.48767123287672,13.125053063267725,119,0.109,12.19,C,-1.0703920799564663
SKU_00306,0.08915738753870513,-1.2345830502464274,17.01,0.135,127,21.33150684931507,6.555948492419327,127,0.135,17.01,C,-1.0703920799564663
SKU_00265,0.8575105416018064,-1.4000250317445824,12.13,0.2,138,14.756164383561645,4.406943394552952,138,0.2,12.13,C,-1.0703920799564663
SKU_00696,-0.6901910101114749,-0.8304099662232745,15.95,0.028,120,37.14794520547945,11.069710549302586,120,0.028,15.95,C,-1.0703920799564663
SKU_00682,-1.0932116366869185,-0.21035186411342452,9.7,0.152,130,61.84931506849315,18.394987994581264,130,0.152,9.7,C,-1.0703920799564663
SKU_00617,-0.7304377507887068,-0.7928920844392757,8.14,0.026,120,39.15068493150685,10.93596651149633,120,0.026,8.14,C,-1.0703920799564663
SKU_00601,-0.72455979038052,-0.8027431483713872,10.29,0.19,148,38.16986301369863,11.6309397555214,148,0.19,10.29,C,-1.0703920799564663
SKU_00897,1.390053754583531,-1.4759690494339803,20.48,0.175,106,11.53972602739726,3.4888653231980915,106,0.175,20.48,C,-1.0703920799564663
SKU_00965,-0.4606739442906277,-1.0291080217050113,20.29,0.151,135,29.14794520547945,8.66437872431185,135,0.151,20.29,C,-1.0703920799564663
SKU_00530,1.1044540312210425,-1.4518653823660481,19.56,0.044,136,12.64931506849315,3.655912090149145,136,0.044,19.56,C,-1.0703920799564663
SKU_00776,-0.8934301352839575,-0.6379299581880479,29.13,0.114,157,44.96164383561644,13.695417439013776,157,0.114,29.13,C,-1.0703920799564663
SKU_00391,-0.26573311616499706,-1.1371203964500058,12.92,0.148,135,24.87123287671233,7.528507715403777,135,0.148,12.92,C,-1.0703920799564663
SKU_00254,-1.0979831574888583,-0.262471677541475,19.34,0.147,137,58.276712328767125,17.356717359949496,137,0.147,19.34,C,-1.0703920799564663
SKU_00099,-1.3088290549542887,0.5064702347763852,19.42,0.138,154,91.07945205479452,24.957474595008016,154,0.138,19.42,C,-1.0703920799564663
SKU_00672,-1.4034987937637913,1.2069437594809886,26.16,0.133,141,116.0191780821918,34.06203397719011,141,0.133,26.16,C,-1.0703920799564663
SKU_00468,-0.9127928283932787,-0.6342969417024464,29.4,0.067,133,44.78082191780822,13.020320736059007,133,0.067,29.4,C,-1.0703920799564663
SKU_00895,-0.9764822582278675,-0.5419344841261962,3.12,0.002,135,48.224657534246575,15.213099661959191,135,0.002,3.12,C,-1.0703920799564663
SKU_00712,-0.06394619297571347,-1.2321377506888112,25.57,0.014,116,21.53698630136986,5.991007612359579,116,0.014,25.57,C,-1.0703920799564663
SKU_00841,0.5931406281841809,-1.3965317466622733,17.78,0.026,139,14.58082191780822,4.418637399182278,139,0.026,17.78,C,-1.0703920799564663
SKU_00571,1.004321246855696,-1.4591314153372508,2.03,0.063,152,12.402739726027397,3.8558494383031294,152,0.063,2.03,C,-1.0703920799564663
SKU_00320,0.20187592242511102,-1.323522088442015,14.48,0.02,154,17.873972602739727,5.485295713558327,154,0.02,14.48,C,-1.0703920799564663
SKU_00832,-1.1960413675924924,-0.06950260959472507,13.29,0.05,136,67.45479452054795,19.275653956893503,136,0.05,13.29,C,-1.0703920799564663
SKU_00411,1.5739301866466922,-1.5176090076151036,0.64,0.117,140,10.18082191780822,3.066150606603568,140,0.117,0.64,C,-1.0703920799564663
SKU_00192,1.4040225546123983,-1.5029372102694059,26.39,0.176,146,10.6986301369863,3.3605865670093937,146,0.176,26.39,C,-1.0703920799564663
SKU_00037,-1.3438202075018477,0.6137140868032719,7.05,0.092,126,95.33972602739726,25.948166526338216,126,0.092,7.05,C,-1.0703920799564663
SKU_00202,-1.1248834704157367,-0.2816847454941746,9.67,0.087,143,58.71232876712329,17.06087955880899,143,0.087,9.67,C,-1.0703920799564663
SKU_00278,0.7246686363767847,-1.4252465500388534,19.13,0.126,145,13.857534246575344,3.9802368160887234,145,0.126,19.13,C,-1.0703920799564663
SKU_00858,0.2553307859019158,-1.340639185345329,1.01,0.084,140,16.887671232876713,5.244147580652097,140,0.084,1.01,C,-1.0703920799564663
SKU_00969,-0.048663495914427916,-1.2602237627505757,27.91,0.076,131,19.69041095890411,5.736909714507201,131,0.076,27.91,C,-1.0703920799564663
SKU_00539,-1.236080650843553,0.037252182520638395,12.44,0.016,133,70.53972602739726,21.05556972414305,133,0.016,12.44,C,-1.0703920799564663
SKU_00746,-0.3640679361701928,-1.144106966614624,25.27,0.002,141,24.613698630136987,7.751733501066981,141,0.002,25.27,C,-1.0703920799564663
SKU_00345,0.4299407862627592,-1.3873793397466236,12.92,0.196,111,15.468493150684932,4.671896240436965,111,0.196,12.92,C,-1.0703920799564663
SKU_00620,-1.046533715798376,-0.5012726457681193,0.19,0.103,120,49.3013698630137,14.132113040782013,120,0.103,0.19,C,-1.0703920799564663
SKU_00181,-1.2897429717465292,0.23455292396945152,16.55,0.007,168,79.53424657534246,23.48817927614365,168,0.007,16.55,C,-1.0703920799564663
SKU_00109,-1.4146323423016511,1.0561037096268855,25.8,0.192,128,111.69589041095892,33.58641649796503,128,0.192,25.8,C,-1.0703920799564663
SKU_00711,0.3607191583969354,-1.3819298150182215,11.68,0.165,152,15.452054794520548,4.554435996886613,152,0.165,11.68,C,-1.0703920799564663
SKU_00429,-1.277433831127032,0.13555322473681405,2.89,0.109,143,74.4,21.566763195372506,143,0.109,2.89,C,-1.0703920799564663
SKU_00443,-0.4094319600263168,-1.1462029376640093,16.78,0.172,136,24.997260273972604,7.152767323586584,136,0.172,16.78,C,-1.0703920799564663
SKU_00775,-1.1649919061421878,-0.2688294563912774,1.03,0.116,153,59.09041095890411,17.406265169137846,153,0.116,1.03,C,-1.0703920799564663
SKU_00466,-0.7001489665676972,-0.9662987559250952,9.76,0.119,135,31.336986301369866,9.540767167550843,135,0.119,9.76,C,-1.0703920799564663
SKU_00193,0.48899700024618875,-1.4105048869915093,7.83,0.195,143,14.347945205479451,4.340206532440832,143,0.195,7.83,C,-1.0703920799564663
SKU_00179,-1.2074515260319139,-0.15501822840964974,2.94,0.127,145,63.17260273972602,18.436416276766263,145,0.127,2.94,C,-1.0703920799564663
SKU_00259,-1.3455490193866084,0.45288324161376486,0.16,0.179,137,88.03287671232877,25.01063540147088,137,0.179,0.16,C,-1.0703920799564663
SKU_00166,-0.5801002692899055,-1.0662765749807792,26.88,0.162,142,28.134246575342463,8.340359625057982,142,0.162,26.88,C,-1.0703920799564663
SKU_00080,1.2762979325662687,-1.514255453936087,5.39,0.042,116,10.224657534246576,3.1655677069240333,116,0.042,5.39,C,-1.0703920799564663
SKU_00400,-1.325149039146431,0.3165752577020672,23.63,0.087,129,84.51780821917808,23.45448797505309,129,0.087,23.63,C,-1.0703920799564663
SKU_00040,-1.2604223221809854,0.001830271786024993,3.75,0.027,134,69.86849315068493,20.972096039347303,134,0.027,3.75,C,-1.0703920799564663
SKU_00735,1.3244972079134003,-1.5211022926974127,28.4,0.134,118,9.854794520547944,3.171518212717101,118,0.134,28.4,C,-1.0703920799564663
SKU_00253,-0.5933083920894783,-1.0694205315548573,11.62,0.063,158,27.16164383561644,8.032807559650664,158,0.063,11.62,C,-1.0703920799564663
SKU_00834,0.02774998939200064,-1.3304387929049868,27.57,0.12,124,17.482191780821918,5.433699852218395,124,0.12,27.57,C,-1.0703920799564663
