order_id,order_priority
ORD_0021388,low
ORD_0021389,high
ORD_0021390,high
ORD_0021391,low
ORD_0021392,low
ORD_0021393,low
ORD_0021394,low
ORD_0021395,high
ORD_0021396,low
ORD_0021397,medium
ORD_0021398,low
ORD_0021399,low
ORD_0021400,medium
ORD_0021401,medium
ORD_0021402,low
ORD_0021403,high
ORD_0021404,low
ORD_0021405,medium
ORD_0021406,medium
ORD_0021407,low
ORD_0021408,medium
ORD_0021409,low
ORD_0021410,low
ORD_0021411,low
ORD_0021412,low
ORD_0021413,medium
ORD_0021414,low
ORD_0021415,low
ORD_0021416,medium
ORD_0021417,low
ORD_0021418,low
ORD_0021419,low
ORD_0021420,low
ORD_0021421,low
ORD_0021422,high
ORD_0021423,medium
ORD_0021424,low
ORD_0021425,low
ORD_0021426,low
ORD_0021427,low
ORD_0021428,high
ORD_0021429,low
ORD_0021430,low
ORD_0021431,high
ORD_0021432,low
ORD_0021433,low
ORD_0021434,medium
ORD_0021435,low
ORD_0021436,high
ORD_0021437,low
ORD_0021438,medium
ORD_0021439,medium
ORD_0021440,medium
ORD_0021441,low
ORD_0021442,medium
ORD_0021443,low
ORD_0021444,medium
ORD_0021445,high
ORD_0021446,low
ORD_0021447,low
ORD_0021448,low
ORD_0021449,medium
ORD_0021450,medium
ORD_0021451,low
ORD_0021452,low
ORD_0021453,low
ORD_0021454,low
ORD_0021455,medium
ORD_0021456,low
ORD_0021457,medium
ORD_0021458,low
ORD_0021459,low
ORD_0021460,low
ORD_0021461,high
ORD_0021462,medium
ORD_0021463,low
ORD_0021464,low
ORD_0021465,low
ORD_0021466,medium
ORD_0021467,low
ORD_0021468,medium
ORD_0021469,high
ORD_0021470,medium
ORD_0021471,low
ORD_0021472,high
ORD_0021473,low
ORD_0021474,low
ORD_0021475,high
ORD_0021476,high
ORD_0021477,high
ORD_0021478,high
ORD_0021479,low
ORD_0021480,medium
ORD_0021481,low
ORD_0021482,medium
ORD_0021483,medium
ORD_0021484,medium
ORD_0021485,low
ORD_0021486,medium
ORD_0021487,low
ORD_0021488,low
ORD_0021489,high
ORD_0021490,low
ORD_0021491,medium
ORD_0021492,medium
ORD_0021493,low
ORD_0021494,low
ORD_0021495,high
ORD_0021496,low
ORD_0021497,high
ORD_0021498,low
ORD_0021499,medium
ORD_0021500,low
ORD_0021501,low
ORD_0021502,low
ORD_0021503,low
ORD_0021504,low
ORD_0021505,low
ORD_0021506,high
ORD_0021507,high
ORD_0021508,low
ORD_0021509,low
ORD_0021510,low
ORD_0021511,low
ORD_0021512,low
ORD_0021513,medium
ORD_0021514,high
ORD_0021515,medium
ORD_0021516,high
ORD_0021517,low
ORD_0021518,high
ORD_0021519,medium
ORD_0021520,low
ORD_0021521,high
ORD_0021522,low
ORD_0021523,low
ORD_0021524,low
ORD_0021525,low
ORD_0021526,low
ORD_0021527,medium
ORD_0021528,medium
ORD_0021529,low
ORD_0021530,medium
ORD_0021531,low
ORD_0021532,high
ORD_0021533,low
ORD_0021534,high
ORD_0021535,low
ORD_0021536,low
ORD_0021537,medium
ORD_0021538,low
ORD_0021539,medium
ORD_0021540,low
ORD_0021541,low
ORD_0021542,medium
ORD_0021543,medium
ORD_0021544,medium
ORD_0021545,high
ORD_0021546,medium
ORD_0021547,medium
ORD_0021548,low
ORD_0021549,low
ORD_0021550,low
ORD_0021551,high
ORD_0021552,low
ORD_0021553,high
ORD_0021554,high
ORD_0021555,high
ORD_0021556,low
ORD_0021557,low
ORD_0021558,medium
ORD_0021559,low
ORD_0021560,medium
ORD_0021561,low
ORD_0021562,medium
ORD_0021563,high
ORD_0021564,high
ORD_0021565,low
ORD_0021566,medium
ORD_0021567,high
ORD_0021568,low
ORD_0021569,low
ORD_0021570,high
ORD_0021571,medium
ORD_0021572,low
ORD_0021573,medium
ORD_0021574,high
ORD_0021575,medium
ORD_0021576,low
ORD_0021577,low
ORD_0021578,high
ORD_0021579,low
ORD_0021580,medium
ORD_0021581,medium
ORD_0021582,medium
ORD_0021583,low
ORD_0021584,high
ORD_0021585,low
ORD_0021586,medium
ORD_0021587,high
ORD_0021588,low
ORD_0021589,medium
ORD_0021590,high
ORD_0021591,medium
ORD_0021592,low
ORD_0021593,low
ORD_0021594,medium
ORD_0021595,low
ORD_0021596,low
ORD_0021597,low
ORD_0021598,low
ORD_0021599,high
ORD_0021600,high
ORD_0021601,high
ORD_0021602,low
ORD_0021603,low
ORD_0021604,medium
ORD_0021605,low
ORD_0021606,medium
ORD_0021607,low
ORD_0021608,low
ORD_0021609,medium
ORD_0021610,low
ORD_0021611,low
ORD_0021612,low
ORD_0021613,low
ORD_0021614,medium
ORD_0021615,low
ORD_0021616,high
ORD_0021617,low
ORD_0021618,medium
ORD_0021619,medium
ORD_0021620,low
ORD_0021621,medium
ORD_0021622,low
ORD_0021623,high
ORD_0021624,low
ORD_0021625,medium
ORD_0021626,low
ORD_0021627,low
ORD_0021628,medium
ORD_0021629,medium
ORD_0021630,medium
ORD_0021631,low
ORD_0021632,low
ORD_0021633,low
ORD_0021634,high
ORD_0021635,low
ORD_0021636,low
ORD_0021637,low
ORD_0021638,high
ORD_0021639,medium
ORD_0021640,low
ORD_0021641,medium
ORD_0021642,low
ORD_0021643,low
ORD_0021644,low
ORD_0021645,low
ORD_0021646,medium
ORD_0021647,low
ORD_0021648,low
ORD_0021649,medium
ORD_0021650,medium
ORD_0021651,low
ORD_0021652,low
ORD_0021653,medium
ORD_0021654,low
ORD_0021655,medium
ORD_0021656,high
ORD_0021657,high
ORD_0021658,medium
ORD_0021659,high
ORD_0021660,medium
ORD_0021661,low
ORD_0021662,low
ORD_0021663,medium
ORD_0021664,low
ORD_0021665,low
ORD_0021666,low
ORD_0021667,low
ORD_0021668,high
ORD_0021669,low
ORD_0021670,medium
ORD_0021671,medium
ORD_0021672,low
ORD_0021673,low
ORD_0021674,low
ORD_0021675,high
ORD_0021676,medium
ORD_0021677,low
ORD_0021678,low
ORD_0021679,low
ORD_0021680,low
ORD_0021681,low
ORD_0021682,medium
ORD_0021683,low
ORD_0021684,medium
ORD_0021685,low
ORD_0021686,low
ORD_0021687,low
ORD_0021688,low
ORD_0021689,medium
ORD_0021690,medium
ORD_0021691,high
ORD_0021692,medium
ORD_0021693,medium
ORD_0021694,low
ORD_0021695,high
ORD_0021696,low
ORD_0021697,low
ORD_0021698,low
ORD_0021699,high
ORD_0021700,medium
ORD_0021701,low
ORD_0021702,low
ORD_0021703,low
ORD_0021704,low
ORD_0021705,medium
ORD_0021706,medium
ORD_0021707,high
ORD_0021708,high
ORD_0021709,medium
ORD_0021710,low
ORD_0021711,medium
ORD_0021712,low
ORD_0021713,low
ORD_0021714,low
ORD_0021715,low
ORD_0021716,medium
ORD_0021717,medium
ORD_0021718,high
ORD_0021719,low
ORD_0021720,low
ORD_0021721,medium
ORD_0021722,high
ORD_0021723,low
ORD_0021724,low
ORD_0021725,low
ORD_0021726,low
ORD_0021727,high
ORD_0021728,low
ORD_0021729,low
ORD_0021730,low
ORD_0021731,high
ORD_0021732,high
ORD_0021733,low
ORD_0021734,medium
ORD_0021735,high
ORD_0021736,high
ORD_0021737,low
ORD_0021738,high
ORD_0021739,medium
ORD_0021740,high
ORD_0021741,medium
ORD_0021742,medium
ORD_0021743,low
ORD_0021744,medium
ORD_0021745,low
ORD_0021746,low
ORD_0021747,low
ORD_0021748,low
ORD_0021749,medium
ORD_0021750,low
ORD_0021751,low
ORD_0021752,medium
ORD_0021753,high
ORD_0021754,medium
ORD_0021755,medium
ORD_0021756,low
ORD_0021757,high
ORD_0021758,medium
ORD_0021759,low
ORD_0021760,medium
ORD_0021761,low
ORD_0021762,low
ORD_0021763,medium
ORD_0021764,low
ORD_0021765,low
ORD_0021766,low
ORD_0021767,medium
ORD_0021768,high
ORD_0021769,high
ORD_0021770,high
ORD_0021771,medium
ORD_0021772,low
ORD_0021773,low
ORD_0021774,low
ORD_0021775,medium
ORD_0021776,low
ORD_0021777,high
ORD_0021778,medium
ORD_0021779,high
ORD_0021780,low
ORD_0021781,medium
ORD_0021782,low
ORD_0021783,high
ORD_0021784,high
ORD_0021785,low
ORD_0021786,low
ORD_0021787,high
ORD_0021788,low
ORD_0021789,low
ORD_0021790,medium
ORD_0021791,low
ORD_0021792,low
ORD_0021793,high
ORD_0021794,high
ORD_0021795,low
ORD_0021796,low
ORD_0021797,medium
ORD_0021798,low
ORD_0021799,low
ORD_0021800,low
ORD_0021801,low
ORD_0021802,medium
ORD_0021803,high
ORD_0021804,low
ORD_0021805,high
ORD_0021806,high
ORD_0021807,low
ORD_0021808,low
ORD_0021809,low
ORD_0021810,low
ORD_0021811,low
ORD_0021812,high
ORD_0021813,high
ORD_0021814,low
ORD_0021815,medium
ORD_0021816,medium
ORD_0021817,high
ORD_0021818,low
ORD_0021819,low
ORD_0021820,medium
ORD_0021821,low
ORD_0021822,medium
ORD_0021823,low
ORD_0021824,medium
ORD_0021825,low
ORD_0021826,high
ORD_0021827,low
ORD_0021828,low
ORD_0021829,medium
ORD_0021830,medium
ORD_0021831,medium
ORD_0021832,high
ORD_0021833,low
ORD_0021834,low
ORD_0021835,low
ORD_0021836,low
ORD_0021837,low
ORD_0021838,low
ORD_0021839,low
ORD_0021840,medium
ORD_0021841,medium
ORD_0021842,medium
ORD_0021843,low
ORD_0021844,low
ORD_0021845,low
ORD_0021846,high
ORD_0021847,medium
ORD_0021848,medium
ORD_0021849,low
ORD_0021850,high
ORD_0021851,medium
ORD_0021852,high
ORD_0021853,low
ORD_0021854,low
ORD_0021855,low
ORD_0021856,low
ORD_0021857,low
ORD_0021858,low
ORD_0021859,low
ORD_0021860,low
ORD_0021861,low
ORD_0021862,medium
ORD_0021863,high
ORD_0021864,medium
ORD_0021865,low
ORD_0021866,high
ORD_0021867,medium
ORD_0021868,medium
ORD_0021869,high
ORD_0021870,medium
ORD_0021871,medium
ORD_0021872,low
ORD_0021873,medium
ORD_0021874,high
ORD_0021875,high
ORD_0021876,medium
ORD_0021877,low
ORD_0021878,high
ORD_0021879,low
ORD_0021880,low
ORD_0021881,low
ORD_0021882,high
ORD_0021883,medium
ORD_0021884,low
ORD_0021885,low
ORD_0021886,low
ORD_0021887,medium
ORD_0021888,low
ORD_0021889,medium
ORD_0021890,low
ORD_0021891,medium
ORD_0021892,low
ORD_0021893,low
ORD_0021894,low
ORD_0021895,low
ORD_0021896,low
ORD_0021897,medium
ORD_0021898,medium
ORD_0021899,low
ORD_0021900,low
ORD_0021901,high
ORD_0021902,low
ORD_0021903,high
ORD_0021904,medium
ORD_0021905,low
ORD_0021906,low
ORD_0021907,low
ORD_0021908,low
ORD_0021909,low
ORD_0021910,low
ORD_0021911,low
ORD_0021912,medium
ORD_0021913,low
ORD_0021914,low
ORD_0021915,medium
ORD_0021916,low
ORD_0021917,low
ORD_0021918,low
ORD_0021919,high
ORD_0021920,medium
ORD_0021921,low
ORD_0021922,high
ORD_0021923,high
ORD_0021924,medium
ORD_0021925,medium
ORD_0021926,low
ORD_0021927,low
ORD_0021928,low
ORD_0021929,medium
ORD_0021930,medium
ORD_0021931,medium
ORD_0021932,low
ORD_0021933,low
ORD_0021934,medium
ORD_0021935,high
ORD_0021936,medium
ORD_0021937,medium
ORD_0021938,low
ORD_0021939,medium
ORD_0021940,high
ORD_0021941,medium
ORD_0021942,low
ORD_0021943,low
ORD_0021944,low
ORD_0021945,low
ORD_0021946,low
ORD_0021947,medium
ORD_0021948,low
ORD_0021949,low
ORD_0021950,medium
ORD_0021951,medium
ORD_0021952,low
ORD_0021953,low
ORD_0021954,low
ORD_0021955,low
ORD_0021956,medium
ORD_0021957,low
ORD_0021958,low
ORD_0021959,high
ORD_0021960,low
ORD_0021961,medium
ORD_0021962,low
ORD_0021963,low
ORD_0021964,high
ORD_0021965,low
ORD_0021966,low
ORD_0021967,low
ORD_0021968,low
ORD_0021969,high
ORD_0021970,medium
ORD_0021971,low
ORD_0021972,medium
ORD_0021973,high
ORD_0021974,high
ORD_0021975,medium
ORD_0021976,high
ORD_0021977,medium
ORD_0021978,medium
ORD_0021979,medium
ORD_0021980,high
ORD_0021981,low
ORD_0021982,high
ORD_0021983,low
ORD_0021984,low
ORD_0021985,low
ORD_0021986,high
ORD_0021987,low
ORD_0021988,low
ORD_0021989,medium
ORD_0021990,high
ORD_0021991,low
ORD_0021992,low
ORD_0021993,medium
ORD_0021994,low
ORD_0021995,low
ORD_0021996,medium
ORD_0021997,high
ORD_0021998,high
ORD_0021999,low
ORD_0022000,low
ORD_0022001,medium
ORD_0022002,low
ORD_0022003,low
ORD_0022004,low
ORD_0022005,low
ORD_0022006,medium
ORD_0022007,low
ORD_0022008,medium
ORD_0022009,high
ORD_0022010,low
ORD_0022011,medium
ORD_0022012,medium
ORD_0022013,medium
ORD_0022014,high
ORD_0022015,low
ORD_0022016,low
ORD_0022017,low
ORD_0022018,low
ORD_0022019,low
ORD_0022020,low
ORD_0022021,high
ORD_0022022,low
ORD_0022023,low
ORD_0022024,high
ORD_0022025,medium
ORD_0022026,medium
ORD_0022027,high
ORD_0022028,medium
ORD_0022029,low
ORD_0022030,low
ORD_0022031,medium
ORD_0022032,low
ORD_0022033,low
ORD_0022034,medium
ORD_0022035,medium
ORD_0022036,high
ORD_0022037,low
ORD_0022038,high
ORD_0022039,low
ORD_0022040,medium
ORD_0022041,low
ORD_0022042,high
ORD_0022043,medium
ORD_0022044,medium
ORD_0022045,high
ORD_0022046,low
ORD_0022047,medium
ORD_0022048,medium
ORD_0022049,low
ORD_0022050,low
ORD_0022051,low
ORD_0022052,low
ORD_0022053,low
ORD_0022054,high
ORD_0022055,low
ORD_0022056,high
ORD_0022057,medium
ORD_0022058,low
ORD_0022059,low
ORD_0022060,low
ORD_0022061,low
ORD_0022062,low
ORD_0022063,low
ORD_0022064,low
ORD_0022065,high
ORD_0022066,low
ORD_0022067,high
ORD_0022068,low
ORD_0022069,low
ORD_0022070,low
ORD_0022071,high
ORD_0022072,low
ORD_0022073,low
ORD_0022074,medium
ORD_0022075,high
ORD_0022076,low
ORD_0022077,low
ORD_0022078,medium
ORD_0022079,medium
ORD_0022080,low
ORD_0022081,low
ORD_0022082,low
ORD_0022083,low
ORD_0022084,low
ORD_0022085,low
ORD_0022086,low
ORD_0022087,medium
ORD_0022088,high
ORD_0022089,medium
ORD_0022090,low
ORD_0022091,high
ORD_0022092,medium
ORD_0022093,high
ORD_0022094,low
ORD_0022095,low
ORD_0022096,medium
ORD_0022097,medium
ORD_0022098,medium
ORD_0022099,low
ORD_0022100,low
ORD_0022101,low
ORD_0022102,low
ORD_0022103,medium
ORD_0022104,low
ORD_0022105,high
ORD_0022106,medium
ORD_0022107,high
ORD_0022108,medium
ORD_0022109,low
ORD_0022110,medium
ORD_0022111,low
ORD_0022112,medium
ORD_0022113,high
ORD_0022114,low
ORD_0022115,high
ORD_0022116,low
ORD_0022117,low
ORD_0022118,medium
ORD_0022119,medium
ORD_0022120,low
ORD_0022121,medium
ORD_0022122,medium
ORD_0022123,low
ORD_0022124,low
ORD_0022125,medium
ORD_0022126,high
ORD_0022127,medium
ORD_0022128,high
ORD_0022129,medium
ORD_0022130,medium
ORD_0022131,medium
ORD_0022132,low
ORD_0022133,high
ORD_0022134,low
ORD_0022135,high
ORD_0022136,medium
ORD_0022137,low
ORD_0022138,low
ORD_0022139,low
ORD_0022140,high
ORD_0022141,low
ORD_0022142,low
ORD_0022143,medium
ORD_0022144,low
ORD_0022145,medium
ORD_0022146,high
ORD_0022147,medium
ORD_0022148,low
ORD_0022149,low
ORD_0022150,high
ORD_0022151,low
ORD_0022152,low
ORD_0022153,low
ORD_0022154,low
ORD_0022155,medium
ORD_0022156,medium
ORD_0022157,medium
ORD_0022158,low
ORD_0022159,medium
ORD_0022160,high
ORD_0022161,low
ORD_0022162,low
ORD_0022163,high
ORD_0022164,low
ORD_0022165,high
ORD_0022166,low
ORD_0022167,low
ORD_0022168,low
ORD_0022169,high
ORD_0022170,low
ORD_0022171,medium
ORD_0022172,medium
ORD_0022173,medium
ORD_0022174,high
ORD_0022175,low
ORD_0022176,low
ORD_0022177,low
ORD_0022178,low
ORD_0022179,low
ORD_0022180,low
ORD_0022181,medium
ORD_0022182,high
ORD_0022183,high
ORD_0022184,low
ORD_0022185,low
ORD_0022186,low
ORD_0022187,high
ORD_0022188,medium
ORD_0022189,medium
ORD_0022190,high
ORD_0022191,low
ORD_0022192,medium
ORD_0022193,low
ORD_0022194,medium
ORD_0022195,medium
ORD_0022196,medium
ORD_0022197,high
ORD_0022198,low
ORD_0022199,medium
ORD_0022200,high
ORD_0022201,medium
ORD_0022202,low
ORD_0022203,high
ORD_0022204,high
ORD_0022205,medium
ORD_0022206,medium
ORD_0022207,high
ORD_0022208,low
ORD_0022209,medium
ORD_0022210,high
ORD_0022211,low
ORD_0022212,low
ORD_0022213,low
ORD_0022214,low
ORD_0022215,high
ORD_0022216,low
ORD_0022217,high
ORD_0022218,low
ORD_0022219,high
ORD_0022220,low
ORD_0022221,medium
ORD_0022222,medium
ORD_0022223,high
ORD_0022224,low
ORD_0022225,low
ORD_0022226,high
ORD_0022227,low
ORD_0022228,low
ORD_0022229,medium
ORD_0022230,high
ORD_0022231,low
ORD_0022232,high
ORD_0022233,low
ORD_0022234,high
ORD_0022235,high
ORD_0022236,low
ORD_0022237,low
ORD_0022238,low
ORD_0022239,medium
ORD_0022240,low
ORD_0022241,low
ORD_0022242,high
ORD_0022243,low
ORD_0022244,low
ORD_0022245,medium
ORD_0022246,high
ORD_0022247,low
ORD_0022248,low
ORD_0022249,medium
ORD_0022250,high
ORD_0022251,high
ORD_0022252,low
ORD_0022253,low
ORD_0022254,low
ORD_0022255,low
ORD_0022256,high
ORD_0022257,low
ORD_0022258,low
ORD_0022259,low
ORD_0022260,low
ORD_0022261,low
ORD_0022262,medium
ORD_0022263,low
ORD_0022264,low
ORD_0022265,high
ORD_0022266,low
ORD_0022267,medium
ORD_0022268,medium
ORD_0022269,high
ORD_0022270,medium
ORD_0022271,medium
ORD_0022272,low
ORD_0022273,high
ORD_0022274,high
ORD_0022275,medium
ORD_0022276,medium
ORD_0022277,medium
ORD_0022278,high
ORD_0022279,medium
ORD_0022280,high
ORD_0022281,low
ORD_0022282,high
ORD_0022283,low
ORD_0022284,low
ORD_0022285,medium
ORD_0022286,low
ORD_0022287,medium
ORD_0022288,medium
ORD_0022289,low
ORD_0022290,low
ORD_0022291,high
ORD_0022292,low
ORD_0022293,high
ORD_0022294,low
ORD_0022295,low
ORD_0022296,medium
ORD_0022297,high
ORD_0022298,low
ORD_0022299,low
ORD_0022300,medium
ORD_0022301,medium
ORD_0022302,low
ORD_0022303,low
ORD_0022304,high
ORD_0022305,low
ORD_0022306,medium
ORD_0022307,low
ORD_0022308,high
ORD_0022309,medium
ORD_0022310,medium
ORD_0022311,medium
ORD_0022312,low
ORD_0022313,low
ORD_0022314,medium
ORD_0022315,medium
ORD_0022316,high
ORD_0022317,low
ORD_0022318,low
ORD_0022319,high
ORD_0022320,medium
ORD_0022321,low
ORD_0022322,medium
ORD_0022323,low
ORD_0022324,low
ORD_0022325,high
ORD_0022326,low
ORD_0022327,low
ORD_0022328,low
ORD_0022329,low
ORD_0022330,high
ORD_0022331,medium
ORD_0022332,low
ORD_0022333,medium
ORD_0022334,low
ORD_0022335,medium
ORD_0022336,low
ORD_0022337,low
ORD_0022338,high
ORD_0022339,low
ORD_0022340,low
ORD_0022341,low
ORD_0022342,medium
ORD_0022343,medium
ORD_0022344,low
ORD_0022345,medium
ORD_0022346,low
ORD_0022347,high
ORD_0022348,high
ORD_0022349,low
ORD_0022350,medium
ORD_0022351,medium
ORD_0022352,low
ORD_0022353,medium
ORD_0022354,low
ORD_0022355,low
ORD_0022356,low
ORD_0022357,medium
ORD_0022358,medium
ORD_0022359,medium
ORD_0022360,low
ORD_0022361,low
ORD_0022362,low
ORD_0022363,low
ORD_0022364,low
ORD_0022365,medium
ORD_0022366,low
ORD_0022367,high
ORD_0022368,low
ORD_0022369,medium
ORD_0022370,low
ORD_0022371,medium
ORD_0022372,low
ORD_0022373,low
ORD_0022374,high
ORD_0022375,low
ORD_0022376,low
ORD_0022377,low
ORD_0022378,medium
ORD_0022379,medium
ORD_0022380,low
ORD_0022381,low
ORD_0022382,low
ORD_0022383,medium
ORD_0022384,low
ORD_0022385,low
ORD_0022386,low
ORD_0022387,low
ORD_0022388,low
ORD_0022389,medium
ORD_0022390,low
ORD_0022391,low
ORD_0022392,medium
ORD_0022393,low
ORD_0022394,medium
ORD_0022395,high
ORD_0022396,low
ORD_0022397,low
ORD_0022398,low
ORD_0022399,low
ORD_0022400,medium
ORD_0022401,low
ORD_0022402,medium
ORD_0022403,low
ORD_0022404,medium
ORD_0022405,medium
ORD_0022406,high
ORD_0022407,low
ORD_0022408,low
ORD_0022409,low
ORD_0022410,low
ORD_0022411,low
ORD_0022412,medium
ORD_0022413,medium
ORD_0022414,medium
ORD_0022415,medium
ORD_0022416,high
ORD_0022417,low
ORD_0022418,low
ORD_0022419,low
ORD_0022420,low
ORD_0022421,high
ORD_0022422,medium
ORD_0022423,low
ORD_0022424,medium
ORD_0022425,low
ORD_0022426,low
ORD_0022427,low
ORD_0022428,low
ORD_0022429,medium
ORD_0022430,high
ORD_0022431,low
ORD_0022432,low
ORD_0022433,low
ORD_0022434,low
ORD_0022435,medium
ORD_0022436,low
ORD_0022437,low
ORD_0022438,low
ORD_0022439,medium
ORD_0022440,low
ORD_0022441,high
ORD_0022442,high
ORD_0022443,low
ORD_0022444,low
ORD_0022445,medium
ORD_0022446,low
ORD_0022447,low
ORD_0022448,low
ORD_0022449,high
ORD_0022450,low
ORD_0022451,low
ORD_0022452,low
ORD_0022453,low
ORD_0022454,low
ORD_0022455,low
ORD_0022456,medium
ORD_0022457,low
ORD_0022458,high
ORD_0022459,low
ORD_0022460,medium
ORD_0022461,medium
ORD_0022462,medium
ORD_0022463,high
ORD_0022464,high
ORD_0022465,medium
ORD_0022466,low
ORD_0022467,medium
ORD_0022468,low
ORD_0022469,low
ORD_0022470,medium
ORD_0022471,high
ORD_0022472,high
ORD_0022473,high
ORD_0022474,low
ORD_0022475,low
ORD_0022476,low
ORD_0022477,medium
ORD_0022478,low
ORD_0022479,low
ORD_0022480,medium
ORD_0022481,high
ORD_0022482,low
ORD_0022483,low
ORD_0022484,high
ORD_0022485,high
ORD_0022486,medium
ORD_0022487,medium
ORD_0022488,high
ORD_0022489,high
ORD_0022490,low
ORD_0022491,high
ORD_0022492,medium
ORD_0022493,high
ORD_0022494,high
ORD_0022495,low
ORD_0022496,low
ORD_0022497,high
ORD_0022498,low
ORD_0022499,high
ORD_0022500,high
ORD_0022501,low
ORD_0022502,medium
ORD_0022503,medium
ORD_0022504,high
ORD_0022505,high
ORD_0022506,medium
ORD_0022507,medium
ORD_0022508,low
ORD_0022509,high
ORD_0022510,low
ORD_0022511,medium
ORD_0022512,low
ORD_0022513,medium
ORD_0022514,low
ORD_0022515,low
ORD_0022516,low
ORD_0022517,low
ORD_0022518,high
ORD_0022519,medium
ORD_0022520,low
ORD_0022521,low
ORD_0022522,low
ORD_0022523,high
ORD_0022524,low
ORD_0022525,low
ORD_0022526,medium
ORD_0022527,low
ORD_0022528,high
ORD_0022529,high
ORD_0022530,low
ORD_0022531,low
ORD_0022532,low
ORD_0022533,high
ORD_0022534,high
ORD_0022535,medium
ORD_0022536,low
ORD_0022537,low
ORD_0022538,low
ORD_0022539,low
ORD_0022540,low
ORD_0022541,low
ORD_0022542,low
ORD_0022543,medium
ORD_0022544,low
ORD_0022545,high
ORD_0022546,low
ORD_0022547,medium
ORD_0022548,low
ORD_0022549,medium
ORD_0022550,low
ORD_0022551,low
ORD_0022552,medium
ORD_0022553,high
ORD_0022554,medium
ORD_0022555,low
ORD_0022556,medium
ORD_0022557,high
ORD_0022558,medium
ORD_0022559,low
ORD_0022560,low
ORD_0022561,medium
ORD_0022562,low
ORD_0022563,low
ORD_0022564,low
ORD_0022565,low
ORD_0022566,low
ORD_0022567,low
ORD_0022568,high
ORD_0022569,low
ORD_0022570,low
ORD_0022571,low
ORD_0022572,medium
ORD_0022573,medium
ORD_0022574,medium
ORD_0022575,medium
ORD_0022576,low
ORD_0022577,low
ORD_0022578,high
ORD_0022579,low
ORD_0022580,low
ORD_0022581,high
ORD_0022582,low
ORD_0022583,high
ORD_0022584,high
ORD_0022585,low
ORD_0022586,medium
ORD_0022587,medium
ORD_0022588,high
ORD_0022589,medium
ORD_0022590,low
ORD_0022591,medium
ORD_0022592,medium
ORD_0022593,low
ORD_0022594,high
ORD_0022595,medium
ORD_0022596,low
ORD_0022597,high
ORD_0022598,low
ORD_0022599,low
ORD_0022600,medium
ORD_0022601,medium
ORD_0022602,medium
ORD_0022603,medium
ORD_0022604,high
ORD_0022605,low
ORD_0022606,low
ORD_0022607,low
ORD_0022608,low
ORD_0022609,medium
ORD_0022610,high
ORD_0022611,low
ORD_0022612,low
ORD_0022613,medium
ORD_0022614,medium
ORD_0022615,medium
ORD_0022616,medium
ORD_0022617,low
ORD_0022618,medium
ORD_0022619,medium
ORD_0022620,low
ORD_0022621,high
ORD_0022622,medium
ORD_0022623,medium
ORD_0022624,medium
ORD_0022625,medium
ORD_0022626,low
ORD_0022627,high
ORD_0022628,high
ORD_0022629,low
ORD_0022630,low
ORD_0022631,low
ORD_0022632,medium
ORD_0022633,low
ORD_0022634,high
ORD_0022635,low
ORD_0022636,low
ORD_0022637,high
ORD_0022638,high
ORD_0022639,medium
ORD_0022640,medium
ORD_0022641,low
ORD_0022642,low
ORD_0022643,high
ORD_0022644,medium
ORD_0022645,low
ORD_0022646,medium
ORD_0022647,high
ORD_0022648,low
ORD_0022649,medium
ORD_0022650,low
ORD_0022651,medium
ORD_0022652,medium
ORD_0022653,medium
ORD_0022654,medium
ORD_0022655,low
ORD_0022656,medium
ORD_0022657,medium
ORD_0022658,medium
ORD_0022659,low
ORD_0022660,low
ORD_0022661,high
ORD_0022662,low
ORD_0022663,low
ORD_0022664,medium
ORD_0022665,low
ORD_0022666,low
ORD_0022667,low
ORD_0022668,high
ORD_0022669,medium
ORD_0022670,high
ORD_0022671,low
ORD_0022672,low
ORD_0022673,low
ORD_0022674,high
ORD_0022675,medium
ORD_0022676,high
ORD_0022677,medium
ORD_0022678,low
ORD_0022679,low
ORD_0022680,medium
ORD_0022681,medium
ORD_0022682,low
ORD_0022683,low
ORD_0022684,low
ORD_0022685,medium
ORD_0022686,medium
ORD_0022687,low
ORD_0022688,medium
ORD_0022689,low
ORD_0022690,low
ORD_0022691,low
ORD_0022692,medium
ORD_0022693,high
ORD_0022694,low
ORD_0022695,low
ORD_0022696,low
ORD_0022697,medium
ORD_0022698,low
ORD_0022699,low
ORD_0022700,high
ORD_0022701,low
ORD_0022702,high
ORD_0022703,medium
ORD_0022704,low
ORD_0022705,high
ORD_0022706,low
ORD_0022707,low
ORD_0022708,medium
ORD_0022709,medium
ORD_0022710,high
ORD_0022711,low
ORD_0022712,medium
ORD_0022713,high
ORD_0022714,low
ORD_0022715,low
ORD_0022716,medium
ORD_0022717,medium
ORD_0022718,medium
ORD_0022719,high
ORD_0022720,medium
ORD_0022721,low
ORD_0022722,medium
ORD_0022723,low
ORD_0022724,high
ORD_0022725,low
ORD_0022726,low
ORD_0022727,medium
ORD_0022728,medium
ORD_0022729,medium
ORD_0022730,low
ORD_0022731,medium
ORD_0022732,medium
ORD_0022733,low
ORD_0022734,medium
ORD_0022735,low
ORD_0022736,low
ORD_0022737,high
ORD_0022738,medium
ORD_0022739,low
ORD_0022740,low
ORD_0022741,medium
ORD_0022742,medium
ORD_0022743,high
ORD_0022744,low
ORD_0022745,low
ORD_0022746,high
